"categoria"|"descricao"|"receita_total"|"valor_total"|"rentabilidade_produto"|"pl_total_mes_atual"|"rentabilidade_cdi_mes_atual"|"data_posicao"
Ações|VBBR3|80.34386832939089|4039.110137939453|0.019886553976562645|4346045.5||2023-11-07
Custodia Remunerada|EVTC31|80.34386832939089|3413.550048828125|0.02352985523142791|4346045.5||2023-11-07
COE|XP Autocall Tech FANG - 5,5 anos - Obs. SEM - 28.07.2021|80.34386832939089|9000.0|0.00892610469163325|4346045.5||2023-11-07
COE|XP Eletrobras 2030 RF Pre - Cupom Semestral - EXCLUSIVO - 6y05m - 22.09.2023|80.34386832939089|20286.171875|0.0039603286660374335|4346045.5||2023-11-07
COE|XP Man Fundo Multimercado - IPCA + Alta Ilimitada - 5y - 06.10.2021|80.34386832939089|22785.296875|0.0035259730341501965|4346045.5||2023-11-07
COE|XP MAP Trend - Bidirecional Alavancado - 5,5 anos - 29.07.2021|80.34386832939089|5844.44873046875|0.013744687881805794|4346045.5||2023-11-07
COE|XP COE Cannabis - Alta Limitada - 5y - 27.04.2021|80.34386832939089|5000.0|0.016065560553767424|4346045.5||2023-11-07
Proventos|ITUB4|80.34386832939089|321.6099853515625|0.2490433401862518|4346045.5||2023-11-07
Custodia Remunerada|BOVA11|80.34386832939089|19517.69921875|0.004116251161461169|4346045.5||2023-11-07
Renda Fixa|CRA PLANAGRI - JUN/2028|80.34386832939089|21928.615234375|0.003663715367128315|4346045.5||2023-11-07
Proventos|BRCO11|80.34386832939089|33.29999923706055|2.3423868838626896|4346045.5||2023-11-07
Proventos|BRZP11|80.34386832939089|665.0499877929688|0.12062738503399617|4346045.5||2023-11-07
Renda Fixa|DEB CSN MINERACAO - JUL/2037|80.34386832939089|24388.451171875|0.0032942056696232845|4346045.5||2023-11-07
Renda Fixa|CRA KLABIN - MAI/2034|80.34386832939089|9499.140625|0.0084571241101382|4346045.5||2023-11-07
Renda Fixa|DEB SIMPAR - DEZ/2032|80.34386832939089|5406.50927734375|0.01485783273012839|4346045.5||2023-11-07
Proventos|CPLE6|80.34386832939089|149.27999877929688|0.5346278212803616|4346045.5||2023-11-07
Renda Fixa|CDB BS2 - AGO/2026|80.34386832939089|37257.66015625|0.002156381039802729|4346045.5||2023-11-07
Proventos|CMIG4|80.34386832939089|27.68000030517578|2.801390079305247|4346045.5||2023-11-07
Renda Fixa|CDB BANCO MASTER S/A - DEZ/2026|80.34386832939089|30867.1875|0.00260280485627447|4346045.5||2023-11-07
Renda Fixa|NTN-B - AGO/2030|80.34386832939089|8591.2138671875|0.009350776129562281|4346045.5||2023-11-07
Proventos|XPID11|80.34386832939089|225.0|0.3555038421654464|4346045.5||2023-11-07
Renda Fixa|NTN-F - JAN/2031|80.34386832939089|10599.619140625|0.007579167524421965|4346045.5||2023-11-07
Renda Fixa|CDB FIBRA - JUL/2025|80.34386832939089|10895.2802734375|0.007373513374582502|4346045.5||2023-11-07
Renda Fixa|CRA UBYFOL - JUL/2028|80.34386832939089|5363.5791015625|0.014976732900814109|4346045.5||2023-11-07
Tesouro Direto|NTN-B|80.34386832939089|53348.0390625|0.0015060040394591857|4346045.5||2023-11-07
Tesouro Direto|NTN-B|80.34386832939089|18626.900390625|0.0043130930832025564|4346045.5||2023-11-07
Proventos|MULT3|80.34386832939089|60.06999969482422|1.3156028939066813|4346045.5||2023-11-07
Proventos|CMIG4|80.34386832939089|27.68000030517578|2.801390079305247|4346045.5||2023-11-07
Renda Fixa|DEB RGE - CPFL ENERGIA - AGO/2025|80.34386832939089|21884.623046875|0.003671079784080582|4346045.5||2023-11-07
Renda Fixa|DEB AES BRASIL - CAJUINA - JUN/2044|80.34386832939089|5865.96044921875|0.013694291792965734|4346045.5||2023-11-07
Renda Fixa|CDB BANCO PAN S/A - OUT/2026|80.34386832939089|1362.868408203125|0.05890881249697884|4346045.5||2023-11-07
Renda Fixa|CRI TRADIMAQ - JUL/2029|80.34386832939089|5694.8330078125|0.014105727506264648|4346045.5||2023-11-07
Renda Fixa|CDB BANCO MASTER S/A - SET/2029|80.34386832939089|7114.513671875|0.011291365885074546|4346045.5||2023-11-07
Renda Fixa|CDB Original - JUN/2026|80.34386832939089|49385.93359375|0.0016268243942879365|4346045.5||2023-11-07
Renda Fixa|CRA JSL - NOV/2025|80.34386832939089|32654.12109375|0.0024603757584830467|4346045.5||2023-11-07
Renda Fixa|CRA FS BIOENERGIA - FEV/2029|80.34386832939089|5280.884765625|0.015211211886385008|4346045.5||2023-11-07
Renda Fixa|CDB OMNI FINANCEIRA - DEZ/2023|80.34386832939089|17416.294921875|0.004612878675464361|4346045.5||2023-11-07
Renda Fixa|CDB FACTA FINANCEIRA - SET/2027|80.34386832939089|12995.998046875|0.006181725044477388|4346045.5||2023-11-07
Renda Fixa|CRA FS BIO - DEZ/2029|80.34386832939089|5321.49169921875|0.015095160851295265|4346045.5||2023-11-07
Renda Fixa|CRA JSL - MAI/2025|80.34386832939089|5050.7158203125|0.015904273159296756|4346045.5||2023-11-07
Renda Fixa|CDB BANCO C6 CONSIGNADO S.A. - FEV/2025|80.34386832939089|5552.99609375|0.014465956938609142|4346045.5||2023-11-07
Renda Fixa|DEB ENGIE - SET/2046|80.34386832939089|23702.115234375|0.0033895910953035276|4346045.5||2023-11-07
Renda Fixa|DEB RODOVIAS DO TIETÊ - JUN/2028|80.34386832939089|0|80.34386832939089|4346045.5||2023-11-07
Proventos|XPLG11|80.34386832939089|64.73999786376953|1.222145892001463|4346045.5||2023-11-07
Tesouro Direto|NTN-B|80.34386832939089|17710.3203125|0.004536300338529089|4346045.5||2023-11-07
Renda Fixa|CDB BANCO PAN S/A - OUT/2026|80.34386832939089|1364.2652587890625|0.058848540832755675|4346045.5||2023-11-07
Renda Fixa|DEB MOVIDA - JUN/2032|80.34386832939089|7672.625|0.010470132216441497|4346045.5||2023-11-07
Renda Fixa|CRI ILUMISOL - AGO/2029|80.34386832939089|9834.0107421875|0.008169169351768377|4346045.5||2023-11-07
Renda Fixa|CRA MANTIQUEIRA - JUL/2026|80.34386832939089|10657.10546875|0.007538287978568273|4346045.5||2023-11-07
Renda Fixa|CDB BANCO PAN S/A - OUT/2026|80.34386832939089|50170.171875|0.001601395090582402|4346045.5||2023-11-07
Renda Fixa|CRI BELENUS - ABR/2029|80.34386832939089|5196.01025390625|0.015459632443288273|4346045.5||2023-11-07
Renda Fixa|CDB BANCO MASTER S/A - MAR/2027|80.34386832939089|23770.005859375|0.003379910332978368|4346045.5||2023-11-07
Renda Fixa|DEB UNIDAS - ABR/2027|80.34386832939089|5000.25048828125|0.01606475590807734|4346045.5||2023-11-07
Renda Fixa|DEB MOVIDA - JUN/2032|80.34386832939089|5418.06494140625|0.014826149750577009|4346045.5||2023-11-07
Renda Fixa|CDB WILL FINANCEIRA - SET/2025|80.34386832939089|20391.361328125|0.003939900192852173|4346045.5||2023-11-07
Proventos|HGCR11|80.34386832939089|101.0|0.7876849836214793|4346045.5||2023-11-07
Renda Fixa|CDB FACTA FINANCEIRA - SET/2028|80.34386832939089|24390.02734375|0.003293992794853651|4346045.5||2023-11-07
Renda Fixa|CDB BANCO PAN S/A - OUT/2026|80.34386832939089|48666.05078125|0.0016508883739539246|4346045.5||2023-11-07
Renda Fixa|CRI TRADIMAQ - JUL/2029|80.34386832939089|3751.681640625|0.021409721373542842|4346045.5||2023-11-07
Renda Fixa|CDB BANCO PAN S/A - MAI/2025|80.34386832939089|1275.7257080078125|0.06292962366580564|4346045.5||2023-11-07
COE|XP Bolsa Americana - Call Spread Alavancado (2) - 5 anos - 28.05.2020|80.34386832939089|45786.87109375|0.001754697617735666|4346045.5||2023-11-07
Renda Fixa|CDB MASTER - JUROS MENSAL - JURO MENSAL - FEV/2031|80.34386832939089|12053.361328125|0.006665128590590208|4346045.5||2023-11-07
COE|XP MAN Multimercado - IPCA + Alta Ilimitada - 5y - 25.05.2023|80.34386832939089|5091.02978515625|0.0157783578885577|4346045.5||2023-11-07
Renda Fixa|CRA BRF - JUL/2030|80.34386832939089|6027.87060546875|0.013326520601804172|4346045.5||2023-11-07
Custodia Remunerada|VALE3|80.34386832939089|8651.5|0.009285624770805072|4346045.5||2023-11-07
Renda Fixa|CRA BRASKEM - DEZ/2028|80.34386832939089|26949.607421875|0.0029811524123266393|4346045.5||2023-11-07
COE|XP Índice de Ações Globais - IPCA + Alta Ilimitada - 5y - 28.10.2021|80.34386832939089|33840.51953125|0.0023741211813848844|4346045.5||2023-11-07
Renda Fixa|DEB RODOVIAS DO TIETÊ - JUN/2028|80.34386832939089|0|80.34386832939089|4346045.5||2023-11-07
Fundos de Investimento|XP Crédito Estruturado 120 FIC FIM CP|80.34386832939089|37391.578125|0.002148658165821266|4346045.5||2023-11-07
Renda Fixa|CDB MASTER - JUROS MENSAL - JURO MENSAL - JUL/2031|80.34386832939089|9570.2626953125|0.008394280972847928|4346045.5||2023-11-07
Produtos Estruturados|COLLAR UI BIDIRECIONAL - BOVA11|80.34386832939089|19475.419921875|0.004125186695073895|4346045.5||2023-11-07
Renda Fixa|DEB MOVIDA - JUN/2029|80.34386832939089|5317.18896484375|0.015107373743300491|4346045.5||2023-11-07
Fundos de Investimento|Neuberger Berman US MultiCap Opportunities Dólar Advisory FIC FIA IE|80.34386832939089|60053.76953125|0.0013378432546907583|4346045.5||2023-11-07
Tesouro Direto|NTNB PRINC|80.34386832939089|30906.630859375|0.0025994832374873125|4346045.5||2023-11-07
Fundos de Investimento|Western Asset FIA BDR Nivel I|80.34386832939089|15366.4599609375|0.005228181399763963|4346045.5||2023-11-07
Renda Fixa|DEB AMBIPAR - JAN/2028|80.34386832939089|19709.306640625|0.0040762363465109055|4346045.5||2023-11-07
Fundos de Investimento|Kijani Asatala FIAgro - KJNT11|80.34386832939089|58614.30859375|0.0013706976941166825|4346045.5||2023-11-07
Renda Fixa|NTN-B - MAI/2045|80.34386832939089|124212.2265625|0.0006468221666311|4346045.5||2023-11-07
Fundos de Investimento|Jive Distressed & SS IV Adv Qualificado -Trend PE XV FIC FIR|80.34386832939089|36159.62109375|0.002221860850262816|4346045.5||2023-11-07
Renda Fixa|CDB BS2 - OUT/2025|80.34386832939089|11303.7001953125|0.007107120661431208|4346045.5||2023-11-07
Fundos de Investimento|Jive Dist & Spec Sits IV Adv Qual FicFim CP - Modelo A|80.34386832939089|18738.349609375|0.004287441667089455|4346045.5||2023-11-07
Renda Fixa|NTN-B - AGO/2028|80.34386832939089|4265.83544921875|0.018829849260791558|4346045.5||2023-11-07
Renda Fixa|DEB CSN MINERACAO - JUL/2032|80.34386832939089|5673.15625|0.014159615066890499|4346045.5||2023-11-07
Renda Fixa|CRA RAIZEN - AGO/2037|80.34386832939089|48462.23828125|0.0016578311969812224|4346045.5||2023-11-07
Renda Fixa|CDB BANCO C6 CONSIGNADO S.A. - JAN/2026|80.34386832939089|24179.669921875|0.0033226485696621643|4346045.5||2023-11-07
Renda Fixa|CDB BANCO MASTER S/A - JURO MENSAL - OUT/2031|80.34386832939089|9047.861328125|0.008878892649141615|4346045.5||2023-11-07
Renda Fixa|CRI BELENUS - ABR/2029|80.34386832939089|4188.521484375|0.01917733770528133|4346045.5||2023-11-07
Renda Fixa|NTN-B - MAI/2045|80.34386832939089|51398.16015625|0.0015631358194404521|4346045.5||2023-11-07
Renda Fixa|CRI AIZ - AGO/2026|80.34386832939089|6013.41552734375|0.013358549631983033|4346045.5||2023-11-07
Renda Fixa|CDB OMNI FINANCEIRA - DEZ/2023|80.34386832939089|18660.314453125|0.004305370263772422|4346045.5||2023-11-07
Renda Fixa|CDB AGIBANK - JUL/2027|80.34386832939089|33067.328125|0.0024296320039430747|4346045.5||2023-11-07
Renda Fixa|CDB BANCO PAN S/A - DEZ/2026|80.34386832939089|3837.44482421875|0.0209313594460078|4346045.5||2023-11-07
Renda Fixa|CRA AGROINSUMOS - MAI/2030|80.34386832939089|5404.90283203125|0.014862247958534235|4346045.5||2023-11-07
Tesouro Direto|NTN-B|80.34386832939089|48635.23828125|0.0016519342607210774|4346045.5||2023-11-07
Proventos|VILG11|80.34386832939089|36.040000915527344|2.1691108624057933|4346045.5||2023-11-07
Ações|ABCB10|80.34386832939089|1201.8399620056152|0.0667951438821716|4346045.5||2023-11-07
Renda Fixa|NTN-B - MAI/2055|80.34386832939089|68352.421875|0.0011754183788533394|4346045.5||2023-11-07
Ações|ABCB4|80.34386832939089|13739.040115356445|0.005847426037686398|4346045.5||2023-11-07
Renda Fixa|CRI MRV - SET/2032|80.34386832939089|5064.1123046875|0.0158622086730509|4346045.5||2023-11-07
Ações|ALUP11|80.34386832939089|22605.778261184692|0.003553972503341594|4346045.5||2023-11-07
Renda Fixa|DEB VAMOS - JUN/2031|80.34386832939089|22450.298828125|0.00357858442598177|4346045.5||2023-11-07
Ações|B3SA3|80.34386832939089|26230.859224319458|0.0030628354491512516|4346045.5||2023-11-07
Renda Fixa|CDB BS2 - AGO/2026|80.34386832939089|2607.7236328125|0.030798152521342815|4346045.5||2023-11-07
Ações|BBSE3|80.34386832939089|7702.881568908691|0.010429011351062625|4346045.5||2023-11-07
Renda Fixa|DEB CSN MINERACAO - JUL/2032|80.34386832939089|5351.29248046875|0.015011113204776588|4346045.5||2023-11-07
Ações|BEEF3|80.34386832939089|10784.599553108215|0.0074491796152618365|4346045.5||2023-11-07
Renda Fixa|CRA UBYFOL - OUT/2025|80.34386832939089|2299.887451171875|0.034918643364529024|4346045.5||2023-11-07
Ações|BOVA11|80.34386832939089|0.0|80.34386832939089|4346045.5||2023-11-07
Renda Fixa|DEB VIARONDON - DEZ/2034|80.34386832939089|25013.951171875|0.003211833905945166|4346045.5||2023-11-07
Ações|CMIG4|80.34386832939089|7904.249588012695|0.010163356315937467|4346045.5||2023-11-07
Proventos|TEPP11|80.34386832939089|56.31999969482422|1.4016725184429064|4346045.5||2023-11-07
Ações|CPLE6|80.34386832939089|8227.35768699646|0.009764265408194505|4346045.5||2023-11-07
Renda Fixa|CRI AIZ - AGO/2026|80.34386832939089|10328.587890625|0.007778032306817384|4346045.5||2023-11-07
Ações|CSUD3|80.34386832939089|5975.999879837036|0.01344217332184077|4346045.5||2023-11-07
Proventos|VISC11|80.34386832939089|11.0|6.695322360782574|4346045.5||2023-11-07
Ações|E9TC11|80.34386832939089|0.0|80.34386832939089|4346045.5||2023-11-07
Renda Fixa|CDB AGIBANK - JUL/2025|80.34386832939089|1278.2762451171875|0.0628041587077473|4346045.5||2023-11-07
Ações|EVTC31|80.34386832939089|0.0|80.34386832939089|4346045.5||2023-11-07
Renda Fixa|FIDC CONSIGNADO INSS - MAR/2030|80.34386832939089|7454.888671875|0.010775894311896437|4346045.5||2023-11-07
Ações|ITUB4|80.34386832939089|30607.651628494263|0.002624874473549074|4346045.5||2023-11-07
Renda Fixa|CDB BANCO C6 CONSIGNADO S.A. - DEZ/2025|80.34386832939089|6682.7822265625|0.012020719048877825|4346045.5||2023-11-07
Ações|MRVE3|80.34386832939089|5117.739953041077|0.01569602462060181|4346045.5||2023-11-07
Renda Fixa|DEB CSN MINERACAO - JUL/2037|80.34386832939089|12705.951171875|0.006322828131048495|4346045.5||2023-11-07
Ações|MULT3|80.34386832939089|8271.01978302002|0.00971272681120913|4346045.5||2023-11-07
Renda Fixa|DEB PETRO RIO JAGUAR PETROLEO - AGO/2032|80.34386832939089|4133.03173828125|0.019434748791453245|4346045.5||2023-11-07
Ações|RRRP3|80.34386832939089|9076.96379852295|0.00885042836835981|4346045.5||2023-11-07
Renda Fixa|CRA MASUTTI - OUT/2026|80.34386832939089|15120.0234375|0.00531338825453698|4346045.5||2023-11-07
Ações|VALE3|80.34386832939089|8935.514709472656|0.00899051486417035|4346045.5||2023-11-07
Renda Fixa|DEB AEGEA - OUT/2028|80.34386832939089|6843.07177734375|0.011739191367828278|4346045.5||2023-11-07
Ações|VAMO3|80.34386832939089|10542.779655456543|0.007620025356638773|4346045.5||2023-11-07
Renda Fixa|CDB BANCO XP S.A. - JUN/2026|80.34386832939089|52189.51953125|0.0015394341549193349|4346045.5||2023-11-07
Custodia Remunerada|MULT3|80.34386832939089|8515.7998046875|0.009433574837014604|4346045.5||2023-11-07
Renda Fixa|CDB BANCO PAN S/A - NOV/2026|80.34386832939089|96215.140625|0.0008350352426058|4346045.5||2023-11-07
COE|XP Man Fundo Multimercado - IPCA + Alta Ilimitada - 5y - 29.09.2021|80.34386832939089|11406.013671875|0.007043374422131692|4346045.5||2023-11-07
Renda Fixa|DEB METRORIO - DEZ/2031|80.34386832939089|33208.26953125|0.002419320553069893|4346045.5||2023-11-07
COE|XP Global Opportunity - IPCA + Alta Ilimitada - 5y - 27.10.2021|80.34386832939089|22565.40625|0.0035603306720311694|4346045.5||2023-11-07
Renda Fixa|CRA ZILOR - OUT/2026|80.34386832939089|43546.47265625|0.0018449720139581925|4346045.5||2023-11-07
COE|MS Morgan Stanley Global Opportunity: Alta Alavancada - 3,5 anos - 16.07.2021|80.34386832939089|10000.0|0.00803358347459163|4346045.5||2023-11-07
Renda Fixa|CDB BANCO C6 S.A. - NOV/2025|80.34386832939089|9988.1650390625|0.008043101501998138|4346045.5||2023-11-07
COE|XP Man Fundo Multimercado - IPCA + Alta Ilimitada - 5y - 30.08.2021|80.34386832939089|42559.4296875|0.0018877598022227647|4346045.5||2023-11-07
Renda Fixa|CRA OLFAR - MAI/2026|80.34386832939089|4871.96142578125|0.01648768814469117|4346045.5||2023-11-07
Custodia Remunerada|B3SA3|80.34386832939089|41481.359375|0.0019368201216108116|4346045.5||2023-11-07
Renda Fixa|CRI MOVIDA - JUN/2028|80.34386832939089|77268.09375|0.0010397930715913292|4346045.5||2023-11-07
COE|XP Dragões Asiáticos (China e Taiwan) - Alta Limitada - 5y10m - 29.04.2021|80.34386832939089|5000.0|0.016065560553767424|4346045.5||2023-11-07
Renda Fixa|CRA AGROINSUMOS - MAI/2030|80.34386832939089|9870.283203125|0.008139151382462215|4346045.5||2023-11-07
COE|MS MAP Trend - Bidirecional Alavancado - 5,5 anos - 14.05.2021|80.34386832939089|15184.76171875|0.005290736797890722|4346045.5||2023-11-07
Renda Fixa|CRA NORTOX - JUN/2025|80.34386832939089|5717.61376953125|0.014049535703471124|4346045.5||2023-11-07
Fundos de Investimento|XP Crédito Estruturado 360 FIC FIM CP|80.34386832939089|122644.6171875|0.000655089600198|4346045.5||2023-11-07
Renda Fixa|CRA USINA CORURIPE - DEZ/2025|80.34386832939089|5542.3408203125|0.01449376304537984|4346045.5||2023-11-07
Fundos de Investimento|Trend Investback FIC FIRF Simples|80.34386832939089|58.20000076293945|1.3571599205060818|4346045.5||2023-11-07
Renda Fixa|CDB BANCO C6 CONSIGNADO S.A. - JAN/2026|80.34386832939089|1325.2996826171875|0.06057746177760392|4346045.5||2023-11-07
Fundos de Investimento|XP Debêntures Incentivadas CP FIC FIM|80.34386832939089|31762.3203125|0.0025294543372335263|4346045.5||2023-11-07
Proventos|KNCR11|80.34386832939089|119.87999725341797|0.6646580919501064|4346045.5||2023-11-07
Fundos de Investimento|Absolute Hedge FIC FIM|80.34386832939089|50195.51171875|0.0016005866857752168|4346045.5||2023-11-07
Renda Fixa|CDB WILL FINANCEIRA - FEV/2025|80.34386832939089|5537.9931640625|0.014505139463010956|4346045.5||2023-11-07
Fundos de Investimento|Kapitalo Kappa FIN FIC FIM|80.34386832939089|90167.1796875|0.0008910445858821|4346045.5||2023-11-07
Renda Fixa|DEB ETB ALUPAR - FEV/2029|80.34386832939089|12482.201171875|0.006436159060738992|4346045.5||2023-11-07
Fundos de Investimento|Gávea Macro Advisory FIC FIM|80.34386832939089|93519.78125|0.000859101765998|4346045.5||2023-11-07
Renda Fixa|CDB BANCO MASTER S/A - JUN/2029|80.34386832939089|19733.2421875|0.0040712923032981746|4346045.5||2023-11-07
Fundos de Investimento|Hashdex 20 Nasdaq Crypto Index FIC FIM|80.34386832939089|45499.44921875|0.0017657818704849726|4346045.5||2023-11-07
Fundos de Investimento|Hashdex 40 Nasdaq Crypto Index FIC FIM|80.34386832939089|30541.880859375|0.00263052685499147|4346045.5||2023-11-07
Fundos de Investimento|Morgan Stanley Risco Dinâmico Advisory FIC FIM IE|80.34386832939089|21201.41015625|0.0037893743087366555|4346045.5||2023-11-07
Fundos de Investimento|MS Global Opportunities Dólar Advisory FIC FIA IE|80.34386832939089|13326.330078125|0.006028504423497728|4346045.5||2023-11-07
Fundos de Investimento|JP Morgan Global Income FIC FIM IE Classe A|80.34386832939089|31805.5703125|0.0025260148308984985|4346045.5||2023-11-07
Fundos de Investimento|Principal Global High Yield FIM IE|80.34386832939089|22407.33984375|0.003585444923167743|4346045.5||2023-11-07
Fundos de Investimento|M Global Opportunity Advisory FIC FIA IE|80.34386832939089|8131.31005859375|0.009879587442007107|4346045.5||2023-11-07
Fundos de Investimento|Trend Bolsa Americana Alavancado FIA|80.34386832939089|9985.41015625|0.008045320297515283|4346045.5||2023-11-07
Fundos de Investimento|Trend Bolsas Europeias FIM|80.34386832939089|10337.8095703125|0.007771094707082647|4346045.5||2023-11-07
Fundos de Investimento|J Asia Growth Advisory FIA IE|80.34386832939089|7369.669921875|0.010900483834032889|4346045.5||2023-11-07
Proventos|ITUB4|80.34386832939089|20.600000381469727|3.7196234680771822|4346045.5||2023-11-07
Proventos|XPID11|80.34386832939089|135.0|0.5907637377161095|4346045.5||2023-11-07
Renda Fixa|DEB RUMO - FEV/2029|80.34386832939089|84335.9609375|0.0009526531124228|4346045.5||2023-11-07
Proventos|PVBI11|80.34386832939089|66.5|1.190279530805791|4346045.5||2023-11-07
Renda Fixa|CRA BEM BRASIL - JUL/2025|80.34386832939089|726.803955078125|0.1103921842809531|4346045.5||2023-11-07
Proventos|LGCP11|80.34386832939089|30.799999237060547|2.526536800534135|4346045.5||2023-11-07
Renda Fixa|CDB PINE - JAN/2026|80.34386832939089|12907.1875|0.0062242563744438085|4346045.5||2023-11-07
Renda Fixa|CDB BANCO PAN S/A - OUT/2026|80.34386832939089|73352.6015625|0.001095295481312324|4346045.5||2023-11-07
Proventos|HTMX11|80.34386832939089|188.6999969482422|0.4235312051760967|4346045.5||2023-11-07
Renda Fixa|CRI AIZ - OUT/2026|80.34386832939089|8048.06103515625|0.009981769050882994|4346045.5||2023-11-07
Renda Fixa|CRI NATURA - SET/2029|80.34386832939089|5613.68994140625|0.014309582393300962|4346045.5||2023-11-07
Renda Fixa|CRI BELENUS - ABR/2029|80.34386832939089|17250.66015625|0.004657167345154523|4346045.5||2023-11-07
Renda Fixa|DEB METRORIO - DEZ/2031|80.34386832939089|18081.591796875|0.00444316109282939|4346045.5||2023-11-07
Renda Fixa|CRI DURLI COUROS - FEV/2027|80.34386832939089|7725.51171875|0.010398465860657359|4346045.5||2023-11-07
Proventos|HYPE3|80.34386832939089|50.52000045776367|1.5594694801149536|4346045.5||2023-11-07
Renda Fixa|CRA JBS - DEZ/2031|80.34386832939089|3333.2119140625|0.024096809201157702|4346045.5||2023-11-07
Proventos|CPLE6|80.34386832939089|136.1199951171875|0.5859383838274369|4346045.5||2023-11-07
Renda Fixa|CDB BANCO CNH CAPITAL S/A - JUN/2027|80.34386832939089|7922.6943359375|0.01013969809069937|4346045.5||2023-11-07
Renda Fixa|DEB ZILOR - JUL/2034|80.34386832939089|1044.367919921875|0.07685702497489624|4346045.5||2023-11-07
Renda Fixa|CDB BANCO RODOBENS S/A - OUT/2028|80.34386832939089|16577.404296875|0.004846296838383629|4346045.5||2023-11-07
Renda Fixa|DEB PETROBRAS - SET/2034|80.34386832939089|83864.125|0.000958012860881|4346045.5||2023-11-07
Renda Fixa|CRA VALE DO TIJUCO - JAN/2029|80.34386832939089|5504.0537109375|0.014594565747789676|4346045.5||2023-11-07
Renda Fixa|CDB PINE - OUT/2026|80.34386832939089|31576.009765625|0.002544378613609383|4346045.5||2023-11-07
Renda Fixa|CRA UBYFOL - JUL/2028|80.34386832939089|4245.3857421875|0.018920529882902777|4346045.5||2023-11-07
Renda Fixa|CRA MARFRIG - OUT/2032|80.34386832939089|5245.67724609375|0.015313285830419321|4346045.5||2023-11-07
Renda Fixa|DEB EQUATORIAL GOIAS - ABR/2031|80.34386832939089|111605.2421875|0.0007198868697184|4346045.5||2023-11-07
Renda Fixa|CDB FIBRA - ABR/2025|80.34386832939089|3853.95361328125|0.020841721169506885|4346045.5||2023-11-07
Renda Fixa|CDB BANCO C6 CONSIGNADO S.A. - DEZ/2025|80.34386832939089|1306.1942138671875|0.06146283962786414|4346045.5||2023-11-07
Renda Fixa|CRA VAMOS - FEV/2024|80.34386832939089|1257.3846435546875|0.06384682834529462|4346045.5||2023-11-07
Renda Fixa|CRA MARFRIG - AGO/2030|80.34386832939089|18390.19140625|0.004368605956767276|4346045.5||2023-11-07
Renda Fixa|DEB MOVIDA - JUN/2028|80.34386832939089|12980.8076171875|0.006188958479327498|4346045.5||2023-11-07
Renda Fixa|CRA VAMOS - JAN/2030|80.34386832939089|88622.578125|0.000906574413144|4346045.5||2023-11-07
Saldo Projetado|Saldo CC|80.34386832939089|10897.58984375|0.007371950819441616|4346045.5||2023-11-07
Renda Fixa|CRA KLABIN - MAI/2034|80.34386832939089|62970.734375|0.0012758719309037753|4346045.5||2023-11-07
Renda Fixa|NTN-B - MAI/2045|80.34386832939089|29846.033203125|0.002691854422602339|4346045.5||2023-11-07
Proventos|HGRE11|80.34386832939089|53.81999969482422|1.4655941039156277|4346045.5||2023-11-07
Renda Fixa|DEB COPEL DISTRIBUICAO - JUN/2031|80.34386832939089|5593.14453125|0.014362136673547512|4346045.5||2023-11-07
Renda Fixa|CDB BANCO C6 S.A. - OUT/2025|80.34386832939089|1423.02197265625|0.05642038526942406|4346045.5||2023-11-07
Renda Fixa|CRA MASUTTI - OUT/2026|80.34386832939089|4341.57275390625|0.018501444393100752|4346045.5||2023-11-07
Renda Fixa|CDB BANCO MASTER S/A - OUT/2025|80.34386832939089|25883.55078125|0.0031039313375911316|4346045.5||2023-11-07
Renda Fixa|CDB FIBRA - OUT/2026|80.34386832939089|37738.59375|0.002128901250543824|4346045.5||2023-11-07
Renda Fixa|DEB MOVIDA - JUN/2032|80.34386832939089|24026.15234375|0.0033438780917494004|4346045.5||2023-11-07
Renda Fixa|CRA JBS - ABR/2028|80.34386832939089|5448.9765625|0.014742057586489096|4346045.5||2023-11-07
Renda Fixa|DEB PETRO RIO JAGUAR PETROLEO - AGO/2032|80.34386832939089|7785.9765625|0.010317723147685523|4346045.5||2023-11-07
Renda Fixa|CDB AGIBANK - JUL/2026|80.34386832939089|1188.2445068359375|0.06755874663920121|4346045.5||2023-11-07
Renda Fixa|DEB BRK MACEIO - JUN/2042|80.34386832939089|33826.97265625|0.0023750719307308737|4346045.5||2023-11-07
Renda Fixa|CDB MIDWAY - RIACHUELO S.A. - ABR/2024|80.34386832939089|28532.53125|0.0028157702467825774|4346045.5||2023-11-07
Custodia Remunerada|VALE3|80.34386832939089|8508.7197265625|0.009441423561648343|4346045.5||2023-11-06
Ações|B3SA3|80.34386832939089|26230.859224319458|0.0030628354491512516|4346045.5||2023-11-06
COE|XP Man Fundo Multimercado - IPCA + Alta Ilimitada - 5y - 06.10.2021|80.34386832939089|22779.951171875|0.003526800427393135|4346045.5||2023-11-06
COE|XP Man Fundo Multimercado - IPCA + Alta Ilimitada - 5y - 29.09.2021|80.34386832939089|11403.3408203125|0.007045025187802948|4346045.5||2023-11-06
Ações|ABCB10|80.34386832939089|1201.8399620056152|0.0667951438821716|4346045.5||2023-11-06
COE|XP Global Opportunity - IPCA + Alta Ilimitada - 5y - 27.10.2021|80.34386832939089|22560.345703125|0.003561129260045085|4346045.5||2023-11-06
Ações|ABCB4|80.34386832939089|13739.040115356445|0.005847426037686398|4346045.5||2023-11-06
